snapshot_utc,snapshot_role,api_event_id,game_id,season,week,kickoff_utc,lead_minutes,away_team,home_team,bookmaker_key,bookmaker_title,bookmaker_last_update,book_age_seconds,h2h_away_price,h2h_home_price,h2h_away_raw_prob,h2h_home_raw_prob,h2h_hold,h2h_home_no_vig_prob,book_market_pick,spread_away_point,spread_away_price,spread_home_point,spread_home_price,total_point,total_over_price,total_under_price
2026-09-16T21:15:23Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,1619.6108113666667,DET,BUF,draftkings,DraftKings,2026-09-16T21:13:56Z,87.351318,195.0,-238.0,0.3389830508474576,0.7041420118343196,0.04312506268177718,0.6750312469954812,BUF,4.5,-102.0,-4.5,-118.0,54.5,-118,-102
2026-09-16T21:15:23Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,1619.6108113666667,DET,BUF,fanduel,FanDuel,2026-09-16T21:15:07Z,16.351318,194.0,-235.0,0.3401360544217687,0.7014925373134329,0.0416285917352015,0.6734574519933717,BUF,4.5,-105.0,-4.5,-115.0,54.5,-114,-106
2026-09-16T21:15:23Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,1619.6108113666667,DET,BUF,betonlineag,BetOnline.ag,2026-09-16T21:15:08Z,15.351318,201.0,-241.0,0.33222591362126247,0.7067448680351907,0.03897078165645307,0.6802355566808264,BUF,5.0,-104.0,-5.0,-116.0,54.5,-114,-106
2026-09-16T21:15:23Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,1619.6108113666667,DET,BUF,betmgm,BetMGM,2026-09-16T21:15:10Z,13.351318,185.0,-225.0,0.3508771929824561,0.6923076923076923,0.04318488529014841,0.6636481241914618,BUF,5.0,-108.0,-5.0,-110.0,54.5,-112,-105
2026-09-16T21:15:23Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,1619.6108113666667,DET,BUF,lowvig,LowVig.ag,2026-09-16T21:15:09Z,14.351318,201.0,-241.0,0.33222591362126247,0.7067448680351907,0.03897078165645307,0.6802355566808264,BUF,5.0,101.0,-5.0,-112.0,54.5,-112,-103
2026-09-16T21:15:23Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,1619.6108113666667,DET,BUF,bovada,Bovada,2026-09-16T21:11:47Z,216.351318,190.0,-230.0,0.3448275862068966,0.696969696969697,0.04179728317659359,0.6690070210631895,BUF,5.5,-110.0,-5.5,-110.0,54.5,-110,-110
2026-09-16T21:15:23Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,1619.6108113666667,DET,BUF,betrivers,BetRivers,2026-09-16T21:14:23Z,60.351318,190.0,-240.0,0.3448275862068966,0.7058823529411765,0.05070993914807298,0.6718146718146719,BUF,5.0,-112.0,-5.0,-109.0,54.5,-108,-113
2026-09-16T21:15:23Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,1619.6108113666667,DET,BUF,mybookieag,MyBookie.ag,2026-09-16T21:14:21Z,62.351318,182.0,-228.0,0.3546099290780142,0.6951219512195121,0.0497318802975264,0.6621899975282194,BUF,4.5,-110.0,-4.5,-110.0,55.0,-110,-110
2026-09-16T21:15:23Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,1619.6108113666667,DET,BUF,betus,BetUS,2026-09-16T21:14:27Z,56.351318,200.0,-235.0,0.3333333333333333,0.7014925373134329,0.03482587064676612,0.6778846153846154,BUF,5.5,-110.0,-5.5,-110.0,54.5,-110,-110
2026-09-16T21:15:23Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,1619.6108113666667,DET,BUF,pinnacle,Pinnacle,2026-09-16T21:15:07Z,16.351318,194.0,-226.0,0.3401360544217687,0.6932515337423313,0.033387588164099924,0.6708533581034692,BUF,4.5,103.0,-4.5,-116.0,54.0,-119,102
