snapshot_utc,snapshot_role,api_event_id,game_id,season,week,kickoff_utc,lead_minutes,away_team,home_team,bookmaker_key,bookmaker_title,bookmaker_last_update,book_age_seconds,h2h_away_price,h2h_home_price,h2h_away_raw_prob,h2h_home_raw_prob,h2h_hold,h2h_home_no_vig_prob,book_market_pick,spread_away_point,spread_away_price,spread_home_point,spread_home_price,total_point,total_over_price,total_under_price
2026-09-14T07:52:14Z,SCHEDULED_FULL,5ad8135dc2b5f27de0b777acd317855a,odds_5ad8135dc2b5f27de0b777acd317855a,,,2026-09-15T00:15:00Z,982.7632893499999,DEN,KC,draftkings,DraftKings,2026-09-14T07:50:33Z,101.202639,114.0,-135.0,0.4672897196261682,0.574468085106383,0.04175780473255131,0.551441114716549,KC,2.5,-110.0,-2.5,-110.0,43.5,-108.0,-112.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,5ad8135dc2b5f27de0b777acd317855a,odds_5ad8135dc2b5f27de0b777acd317855a,,,2026-09-15T00:15:00Z,982.7632893499999,DEN,KC,fanduel,FanDuel,2026-09-14T07:51:45Z,29.202639,112.0,-132.0,0.4716981132075472,0.5689655172413793,0.04066363044892651,0.5467333541731791,KC,2.5,-115.0,-2.5,-105.0,43.5,-112.0,-108.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,5ad8135dc2b5f27de0b777acd317855a,odds_5ad8135dc2b5f27de0b777acd317855a,,,2026-09-15T00:15:00Z,982.7632893499999,DEN,KC,lowvig,LowVig.ag,2026-09-14T07:51:45Z,29.202639,110.0,-130.0,0.47619047619047616,0.5652173913043478,0.04140786749482395,0.5427435387673957,KC,1.0,107.0,-1.0,-118.0,43.5,-118.0,103.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,5ad8135dc2b5f27de0b777acd317855a,odds_5ad8135dc2b5f27de0b777acd317855a,,,2026-09-15T00:15:00Z,982.7632893499999,DEN,KC,betonlineag,BetOnline.ag,2026-09-14T07:51:45Z,29.202639,110.0,-130.0,0.47619047619047616,0.5652173913043478,0.04140786749482395,0.5427435387673957,KC,1.0,102.0,-1.0,-122.0,43.5,-120.0,100.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,5ad8135dc2b5f27de0b777acd317855a,odds_5ad8135dc2b5f27de0b777acd317855a,,,2026-09-15T00:15:00Z,982.7632893499999,DEN,KC,betmgm,BetMGM,2026-09-14T07:51:26Z,48.202639,115.0,-135.0,0.46511627906976744,0.574468085106383,0.03958436417615041,0.552594002855783,KC,2.0,-108.0,-2.0,-110.0,43.5,-110.0,-108.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,5ad8135dc2b5f27de0b777acd317855a,odds_5ad8135dc2b5f27de0b777acd317855a,,,2026-09-15T00:15:00Z,982.7632893499999,DEN,KC,bovada,Bovada,2026-09-14T07:52:09Z,5.202639,115.0,-135.0,0.46511627906976744,0.574468085106383,0.03958436417615041,0.552594002855783,KC,2.0,-105.0,-2.0,-115.0,43.5,-105.0,-115.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,5ad8135dc2b5f27de0b777acd317855a,odds_5ad8135dc2b5f27de0b777acd317855a,,,2026-09-15T00:15:00Z,982.7632893499999,DEN,KC,betus,BetUS,2026-09-14T07:51:31Z,43.202639,110.0,-130.0,0.47619047619047616,0.5652173913043478,0.04140786749482395,0.5427435387673957,KC,1.0,100.0,-1.0,-120.0,43.5,-120.0,100.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,5ad8135dc2b5f27de0b777acd317855a,odds_5ad8135dc2b5f27de0b777acd317855a,,,2026-09-15T00:15:00Z,982.7632893499999,DEN,KC,betrivers,BetRivers,2026-09-14T07:51:44Z,30.202639,110.0,-134.0,0.47619047619047616,0.5726495726495726,0.04884004884004867,0.5459837019790454,KC,2.5,-112.0,-2.5,-109.0,43.0,-114.0,-107.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,5ad8135dc2b5f27de0b777acd317855a,odds_5ad8135dc2b5f27de0b777acd317855a,,,2026-09-15T00:15:00Z,982.7632893499999,DEN,KC,pinnacle,Pinnacle,2026-09-14T07:52:04Z,10.202639,116.0,-131.0,0.46296296296296297,0.5670995670995671,0.030062530062530124,0.550548680831193,KC,2.5,-110.0,-2.5,-102.0,44.0,102.0,-119.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,5ad8135dc2b5f27de0b777acd317855a,odds_5ad8135dc2b5f27de0b777acd317855a,,,2026-09-15T00:15:00Z,982.7632893499999,DEN,KC,mybookieag,MyBookie.ag,2026-09-14T07:52:05Z,9.202639,112.0,-138.0,0.4716981132075472,0.5798319327731093,0.05153004598065647,0.5514173703256936,KC,2.5,-110.0,-2.5,-110.0,43.5,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,5302.7632893499995,DET,BUF,draftkings,DraftKings,2026-09-14T07:50:33Z,101.202639,150.0,-180.0,0.4,0.6428571428571429,0.04285714285714293,0.6164383561643836,BUF,3.5,-115.0,-3.5,-105.0,53.5,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,5302.7632893499995,DET,BUF,fanduel,FanDuel,2026-09-14T07:51:45Z,29.202639,164.0,-196.0,0.3787878787878788,0.6621621621621622,0.040950040950040956,0.6361132966168371,BUF,3.5,-110.0,-3.5,-110.0,52.5,-118.0,-104.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,5302.7632893499995,DET,BUF,betonlineag,BetOnline.ag,2026-09-14T07:51:45Z,29.202639,177.0,-205.0,0.36101083032490977,0.6721311475409836,0.033141977865893235,0.6505699719310306,BUF,4.0,-105.0,-4.0,-115.0,53.0,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,5302.7632893499995,DET,BUF,betmgm,BetMGM,2026-09-14T07:51:26Z,48.202639,165.0,-200.0,0.37735849056603776,0.6666666666666666,0.04402515723270439,0.6385542168674698,BUF,3.5,-108.0,-3.5,-110.0,53.5,-108.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,5302.7632893499995,DET,BUF,lowvig,LowVig.ag,2026-09-14T07:51:45Z,29.202639,177.0,-205.0,0.36101083032490977,0.6721311475409836,0.033141977865893235,0.6505699719310306,BUF,4.0,100.0,-4.0,-110.0,53.0,-107.0,-107.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,5302.7632893499995,DET,BUF,bovada,Bovada,2026-09-14T07:52:09Z,5.202639,165.0,-195.0,0.37735849056603776,0.6610169491525424,0.03837543971858004,0.6365876193409301,BUF,3.5,-105.0,-3.5,-115.0,53.5,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,5302.7632893499995,DET,BUF,betrivers,BetRivers,2026-09-14T07:51:44Z,30.202639,155.0,-190.0,0.39215686274509803,0.6551724137931034,0.047329276538201404,0.6255648805681084,BUF,3.5,-108.0,-3.5,-113.0,53.0,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,5302.7632893499995,DET,BUF,mybookieag,MyBookie.ag,2026-09-14T07:52:05Z,9.202639,148.0,-191.0,0.4032258064516129,0.6563573883161512,0.05958319476776408,0.6194486582622797,BUF,3.5,-110.0,-3.5,-110.0,53.5,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,5302.7632893499995,DET,BUF,betus,BetUS,2026-09-14T07:51:31Z,43.202639,,,,,,,,3.5,-110.0,-3.5,-110.0,53.0,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,5302.7632893499995,DET,BUF,pinnacle,Pinnacle,2026-09-14T07:52:04Z,10.202639,165.0,-189.0,0.37735849056603776,0.6539792387543253,0.03133772932036294,0.6341077419763247,BUF,4.0,-112.0,-4.0,100.0,54.0,101.0,-118.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,aee7eae1849ebb103b9bf233e9741392,odds_aee7eae1849ebb103b9bf233e9741392,,,2026-09-20T17:00:00Z,9187.76328935,CAR,ATL,draftkings,DraftKings,2026-09-14T07:50:33Z,101.202639,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.5043297540699688,ATL,1.5,-115.0,-1.5,-105.0,44.5,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,aee7eae1849ebb103b9bf233e9741392,odds_aee7eae1849ebb103b9bf233e9741392,,,2026-09-20T17:00:00Z,9187.76328935,CAR,ATL,betus,BetUS,2026-09-14T07:51:31Z,43.202639,,,,,,,,1.0,-105.0,-1.0,-115.0,44.0,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,aee7eae1849ebb103b9bf233e9741392,odds_aee7eae1849ebb103b9bf233e9741392,,,2026-09-20T17:00:00Z,9187.76328935,CAR,ATL,mybookieag,MyBookie.ag,2026-09-14T07:52:05Z,9.202639,-112.0,-114.0,0.5283018867924528,0.5327102803738317,0.06101216716628466,0.5020774472328402,ATL,1.0,-110.0,-1.0,-110.0,,,
2026-09-14T07:52:14Z,SCHEDULED_FULL,aee7eae1849ebb103b9bf233e9741392,odds_aee7eae1849ebb103b9bf233e9741392,,,2026-09-20T17:00:00Z,9187.76328935,CAR,ATL,lowvig,LowVig.ag,2026-09-14T07:51:45Z,29.202639,-122.0,102.0,0.5495495495495496,0.49504950495049505,0.044599054500044755,0.4739134147382802,CAR,-1.5,-103.0,1.5,-107.0,44.0,-107.0,-107.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,aee7eae1849ebb103b9bf233e9741392,odds_aee7eae1849ebb103b9bf233e9741392,,,2026-09-20T17:00:00Z,9187.76328935,CAR,ATL,betonlineag,BetOnline.ag,2026-09-14T07:51:45Z,29.202639,-122.0,102.0,0.5495495495495496,0.49504950495049505,0.044599054500044755,0.4739134147382802,CAR,-1.5,-108.0,1.5,-112.0,44.0,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,aee7eae1849ebb103b9bf233e9741392,odds_aee7eae1849ebb103b9bf233e9741392,,,2026-09-20T17:00:00Z,9187.76328935,CAR,ATL,fanduel,FanDuel,2026-09-14T07:51:45Z,29.202639,-108.0,-108.0,0.5192307692307693,0.5192307692307693,0.03846153846153855,0.5,ATL,1.5,-122.0,-1.5,100.0,43.5,-115.0,-105.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,aee7eae1849ebb103b9bf233e9741392,odds_aee7eae1849ebb103b9bf233e9741392,,,2026-09-20T17:00:00Z,9187.76328935,CAR,ATL,betrivers,BetRivers,2026-09-14T07:51:44Z,30.202639,-106.0,-115.0,0.5145631067961165,0.5348837209302325,0.049446827726348896,0.5096815834767643,ATL,1.0,-113.0,-1.0,-108.0,43.5,-114.0,-107.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,aee7eae1849ebb103b9bf233e9741392,odds_aee7eae1849ebb103b9bf233e9741392,,,2026-09-20T17:00:00Z,9187.76328935,CAR,ATL,betmgm,BetMGM,2026-09-14T07:51:26Z,48.202639,-102.0,-118.0,0.504950495049505,0.5412844036697247,0.04623489871922981,0.5173641257162701,ATL,1.0,-110.0,-1.0,-108.0,44.0,-108.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,odds_2143ade9684fd876b68a4e8cbf451f05,,,2026-09-20T17:00:00Z,9187.76328935,NO,BAL,draftkings,DraftKings,2026-09-14T07:50:33Z,101.202639,300.0,-380.0,0.25,0.7916666666666666,0.04166666666666652,0.7600000000000001,BAL,8.5,-110.0,-8.5,-110.0,48.5,-105.0,-115.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,odds_2143ade9684fd876b68a4e8cbf451f05,,,2026-09-20T17:00:00Z,9187.76328935,NO,BAL,betus,BetUS,2026-09-14T07:51:31Z,43.202639,,,,,,,,9.0,-120.0,-9.0,100.0,47.5,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,odds_2143ade9684fd876b68a4e8cbf451f05,,,2026-09-20T17:00:00Z,9187.76328935,NO,BAL,mybookieag,MyBookie.ag,2026-09-14T07:52:05Z,9.202639,310.0,-441.0,0.24390243902439024,0.8151571164510166,0.05905955547540698,0.7696990336724703,BAL,8.0,-110.0,-8.0,-110.0,48.0,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,odds_2143ade9684fd876b68a4e8cbf451f05,,,2026-09-20T17:00:00Z,9187.76328935,NO,BAL,lowvig,LowVig.ag,2026-09-14T07:51:45Z,29.202639,340.0,-435.0,0.22727272727272727,0.8130841121495327,0.04035683942225998,0.7815434871376071,BAL,9.0,-110.0,-9.0,100.0,47.5,-107.0,-107.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,odds_2143ade9684fd876b68a4e8cbf451f05,,,2026-09-20T17:00:00Z,9187.76328935,NO,BAL,betonlineag,BetOnline.ag,2026-09-14T07:51:45Z,29.202639,340.0,-435.0,0.22727272727272727,0.8130841121495327,0.04035683942225998,0.7815434871376071,BAL,9.0,-115.0,-9.0,-105.0,47.5,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,odds_2143ade9684fd876b68a4e8cbf451f05,,,2026-09-20T17:00:00Z,9187.76328935,NO,BAL,fanduel,FanDuel,2026-09-14T07:51:45Z,29.202639,370.0,-480.0,0.2127659574468085,0.8275862068965517,0.0403521643433602,0.7954866008462623,BAL,8.5,-115.0,-8.5,-105.0,48.5,-104.0,-118.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,odds_2143ade9684fd876b68a4e8cbf451f05,,,2026-09-20T17:00:00Z,9187.76328935,NO,BAL,betrivers,BetRivers,2026-09-14T07:51:44Z,30.202639,375.0,-500.0,0.21052631578947367,0.8333333333333334,0.04385964912280693,0.7983193277310925,BAL,8.5,-113.0,-8.5,-108.0,48.0,-110.0,-110.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,odds_2143ade9684fd876b68a4e8cbf451f05,,,2026-09-20T17:00:00Z,9187.76328935,NO,BAL,betmgm,BetMGM,2026-09-14T07:51:26Z,48.202639,340.0,-450.0,0.22727272727272727,0.8181818181818182,0.045454545454545414,0.782608695652174,BAL,8.5,-110.0,-8.5,-108.0,47.5,-112.0,-105.0
2026-09-14T07:52:14Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,odds_2143ade9684fd876b68a4e8cbf451f05,,,2026-09-20T17:00:00Z,9187.76328935,NO,BAL,pinnacle,Pinnacle,2026-09-14T07:52:04Z,10.202639,330.0,-412.0,0.23255813953488372,0.8046875,0.03724563953488369,0.7757926081625504,BAL,9.0,-114.0,-9.0,102.0,47.5,-109.0,-107.0
