snapshot_utc,snapshot_role,api_event_id,game_id,season,week,kickoff_utc,lead_minutes,away_team,home_team,bookmaker_key,bookmaker_title,bookmaker_last_update,book_age_seconds,h2h_away_price,h2h_home_price,h2h_away_raw_prob,h2h_home_raw_prob,h2h_hold,h2h_home_no_vig_prob,book_market_pick,spread_away_point,spread_away_price,spread_home_point,spread_home_price,total_point,total_over_price,total_under_price
2026-09-21T07:56:07Z,SCHEDULED_FULL,32367f882fac1a0c20a6335619922025,odds_32367f882fac1a0c20a6335619922025,,,2026-09-22T00:15:00Z,978.8798626833334,NYG,LA,draftkings,DraftKings,2026-09-21T07:55:57Z,10.208239,245.0,-305.0,0.2898550724637681,0.7530864197530864,0.042941492216854504,0.7220792588780237,LA,7.0,-120.0,-7.0,100.0,47.5,-110,-110
2026-09-21T07:56:07Z,SCHEDULED_FULL,32367f882fac1a0c20a6335619922025,odds_32367f882fac1a0c20a6335619922025,,,2026-09-22T00:15:00Z,978.8798626833334,NYG,LA,betus,BetUS,2026-09-21T07:55:02Z,65.208239,255.0,-310.0,0.28169014084507044,0.7560975609756098,0.03778770182068025,0.7285666997682886,LA,7.0,-120.0,-7.0,100.0,47.5,-110,-110
2026-09-21T07:56:07Z,SCHEDULED_FULL,32367f882fac1a0c20a6335619922025,odds_32367f882fac1a0c20a6335619922025,,,2026-09-22T00:15:00Z,978.8798626833334,NYG,LA,betonlineag,BetOnline.ag,2026-09-21T07:55:36Z,31.208239,252.0,-310.0,0.2840909090909091,0.7560975609756098,0.04018847006651893,0.7268851585398347,LA,6.5,-106.0,-6.5,-114.0,47.5,-110,-110
2026-09-21T07:56:07Z,SCHEDULED_FULL,32367f882fac1a0c20a6335619922025,odds_32367f882fac1a0c20a6335619922025,,,2026-09-22T00:15:00Z,978.8798626833334,NYG,LA,lowvig,LowVig.ag,2026-09-21T07:54:59Z,68.208239,252.0,-310.0,0.2840909090909091,0.7560975609756098,0.04018847006651893,0.7268851585398347,LA,6.5,-101.0,-6.5,-109.0,47.5,-107,-107
2026-09-21T07:56:07Z,SCHEDULED_FULL,32367f882fac1a0c20a6335619922025,odds_32367f882fac1a0c20a6335619922025,,,2026-09-22T00:15:00Z,978.8798626833334,NYG,LA,fanduel,FanDuel,2026-09-21T07:55:36Z,31.208239,250.0,-310.0,0.2857142857142857,0.7560975609756098,0.04181184668989557,0.725752508361204,LA,6.5,-102.0,-6.5,-120.0,47.5,-105,-115
2026-09-21T07:56:07Z,SCHEDULED_FULL,32367f882fac1a0c20a6335619922025,odds_32367f882fac1a0c20a6335619922025,,,2026-09-22T00:15:00Z,978.8798626833334,NYG,LA,betrivers,BetRivers,2026-09-21T07:54:59Z,68.208239,260.0,-335.0,0.2777777777777778,0.7701149425287356,0.04789272030651337,0.7349177330895795,LA,6.5,-105.0,-6.5,-117.0,47.0,-114,-107
2026-09-21T07:56:07Z,SCHEDULED_FULL,32367f882fac1a0c20a6335619922025,odds_32367f882fac1a0c20a6335619922025,,,2026-09-22T00:15:00Z,978.8798626833334,NYG,LA,betmgm,BetMGM,2026-09-21T07:55:37Z,30.208239,250.0,-300.0,0.2857142857142857,0.75,0.03571428571428559,0.7241379310344829,LA,7.0,-118.0,-7.0,-102.0,47.5,-108,-110
2026-09-21T07:56:07Z,SCHEDULED_FULL,32367f882fac1a0c20a6335619922025,odds_32367f882fac1a0c20a6335619922025,,,2026-09-22T00:15:00Z,978.8798626833334,NYG,LA,mybookieag,MyBookie.ag,2026-09-21T07:55:15Z,52.208239,238.0,-310.0,0.2958579881656805,0.7560975609756098,0.05195554914129019,0.7187542872822061,LA,7.0,-120.0,-7.0,100.0,47.5,-110,-110
2026-09-21T07:56:07Z,SCHEDULED_FULL,32367f882fac1a0c20a6335619922025,odds_32367f882fac1a0c20a6335619922025,,,2026-09-22T00:15:00Z,978.8798626833334,NYG,LA,pinnacle,Pinnacle,2026-09-21T07:55:36Z,31.208239,265.0,-309.0,0.273972602739726,0.7555012224938875,0.029473825233613526,0.7338712301135439,LA,7.0,-112.0,-7.0,102.0,47.5,-109,-103
2026-09-21T07:56:07Z,SCHEDULED_FULL,32367f882fac1a0c20a6335619922025,odds_32367f882fac1a0c20a6335619922025,,,2026-09-22T00:15:00Z,978.8798626833334,NYG,LA,bovada,Bovada,2026-09-21T07:52:10Z,237.208239,265.0,-330.0,0.273972602739726,0.7674418604651163,0.04141446320484232,0.7369226063016213,LA,7.0,-120.0,-7.0,100.0,47.5,-115,-105
