snapshot_utc,snapshot_role,api_event_id,game_id,season,week,kickoff_utc,lead_minutes,away_team,home_team,bookmaker_key,bookmaker_title,bookmaker_last_update,book_age_seconds,h2h_away_price,h2h_home_price,h2h_away_raw_prob,h2h_home_raw_prob,h2h_hold,h2h_home_no_vig_prob,book_market_pick,spread_away_point,spread_away_price,spread_home_point,spread_home_price,total_point,total_over_price,total_under_price
2026-09-22T14:49:50Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026,3,2026-09-25T00:15:00Z,3445.165834866667,ATL,GB,draftkings,DraftKings,2026-09-22T14:49:00Z,50.049908,235,-290,0.29850746268656714,0.7435897435897436,0.04209720627631075,0.7135512302607419,GB,6.0,-108.0,-6.0,-112.0,43.5,-118,-102
2026-09-22T14:49:50Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026,3,2026-09-25T00:15:00Z,3445.165834866667,ATL,GB,betus,BetUS,2026-09-22T14:49:02Z,48.049908,235,-280,0.29850746268656714,0.7368421052631579,0.0353495679497251,0.7116843702579665,GB,6.5,-110.0,-6.5,-110.0,44.5,-113,-107
2026-09-22T14:49:50Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026,3,2026-09-25T00:15:00Z,3445.165834866667,ATL,GB,fanduel,FanDuel,2026-09-22T14:49:40Z,10.049908,220,-270,0.3125,0.7297297297297297,0.042229729729729826,0.7001620745542949,GB,6.5,-120.0,-6.5,-102.0,44.5,-110,-110
2026-09-22T14:49:50Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026,3,2026-09-25T00:15:00Z,3445.165834866667,ATL,GB,betrivers,BetRivers,2026-09-22T14:49:40Z,10.049908,235,-305,0.29850746268656714,0.7530864197530864,0.05159388243965357,0.7161380760469599,GB,6.5,-112.0,-6.5,-109.0,44.0,-114,-107
2026-09-22T14:49:50Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026,3,2026-09-25T00:15:00Z,3445.165834866667,ATL,GB,betonlineag,BetOnline.ag,2026-09-22T14:49:01Z,49.049908,230,-280,0.30303030303030304,0.7368421052631579,0.03987240829346095,0.7085889570552146,GB,6.5,-116.0,-6.5,-104.0,44.5,-113,-107
2026-09-22T14:49:50Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026,3,2026-09-25T00:15:00Z,3445.165834866667,ATL,GB,lowvig,LowVig.ag,2026-09-22T14:49:21Z,29.049908,230,-280,0.30303030303030304,0.7368421052631579,0.03987240829346095,0.7085889570552146,GB,6.5,-115.0,-6.5,104.0,44.5,-110,-104
2026-09-22T14:49:50Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026,3,2026-09-25T00:15:00Z,3445.165834866667,ATL,GB,mybookieag,MyBookie.ag,2026-09-22T14:47:50Z,120.049908,248,-325,0.28735632183908044,0.7647058823529411,0.052062204192021566,0.7268637532133676,GB,6.5,-110.0,-6.5,-110.0,44.5,-110,-110
2026-09-22T14:49:50Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026,3,2026-09-25T00:15:00Z,3445.165834866667,ATL,GB,betmgm,BetMGM,2026-09-22T14:49:43Z,7.049908,230,-285,0.30303030303030304,0.7402597402597403,0.04329004329004338,0.7095435684647302,GB,6.5,-108.0,-6.5,-110.0,44.5,-108,-110
2026-09-22T14:49:50Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026,3,2026-09-25T00:15:00Z,3445.165834866667,ATL,GB,bovada,Bovada,2026-09-22T14:48:39Z,71.049908,230,-280,0.30303030303030304,0.7368421052631579,0.03987240829346095,0.7085889570552146,GB,6.0,-105.0,-6.0,-115.0,44.5,-110,-110
2026-09-22T14:49:50Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026,3,2026-09-25T00:15:00Z,3445.165834866667,ATL,GB,pinnacle,Pinnacle,2026-09-22T14:49:19Z,31.049908,231,-274,0.3021148036253776,0.732620320855615,0.034735124480992585,0.7080269177322904,GB,6.5,-115.0,-6.5,102.0,44.0,-118,103
2026-09-22T14:49:50Z,SCHEDULED_FULL,b225458a282e140c44c45651255f2f6c,2026_03_LAC_BUF,2026,3,2026-09-27T17:00:00Z,7330.165834866667,LAC,BUF,draftkings,DraftKings,2026-09-22T14:49:00Z,50.049908,270,-340,0.2702702702702703,0.7727272727272727,0.0429975429975431,0.740871613663133,BUF,7.0,-108.0,-7.0,-112.0,50.5,-105,-115
2026-09-22T14:49:50Z,SCHEDULED_FULL,b225458a282e140c44c45651255f2f6c,2026_03_LAC_BUF,2026,3,2026-09-27T17:00:00Z,7330.165834866667,LAC,BUF,fanduel,FanDuel,2026-09-22T14:49:40Z,10.049908,310,-390,0.24390243902439024,0.7959183673469388,0.03982080637132901,0.765438008616563,BUF,7.0,-105.0,-7.0,-115.0,50.5,-105,-115
2026-09-22T14:49:50Z,SCHEDULED_FULL,b225458a282e140c44c45651255f2f6c,2026_03_LAC_BUF,2026,3,2026-09-27T17:00:00Z,7330.165834866667,LAC,BUF,betrivers,BetRivers,2026-09-22T14:49:40Z,10.049908,275,-385,0.26666666666666666,0.7938144329896907,0.060481099656357395,0.7485418016850292,BUF,7.0,-104.0,-7.0,-118.0,50.0,-113,-108
2026-09-22T14:49:50Z,SCHEDULED_FULL,b225458a282e140c44c45651255f2f6c,2026_03_LAC_BUF,2026,3,2026-09-27T17:00:00Z,7330.165834866667,LAC,BUF,betus,BetUS,2026-09-22T14:49:02Z,48.049908,270,-330,0.2702702702702703,0.7674418604651163,0.037712130735386484,0.7395517867958814,BUF,7.0,-110.0,-7.0,-110.0,50.5,-105,-115
2026-09-22T14:49:50Z,SCHEDULED_FULL,b225458a282e140c44c45651255f2f6c,2026_03_LAC_BUF,2026,3,2026-09-27T17:00:00Z,7330.165834866667,LAC,BUF,lowvig,LowVig.ag,2026-09-22T14:49:21Z,29.049908,267,-330,0.2724795640326976,0.7674418604651163,0.039921424497813884,0.7379806227530314,BUF,7.0,-105.0,-7.0,-105.0,50.5,-102,-113
2026-09-22T14:49:50Z,SCHEDULED_FULL,b225458a282e140c44c45651255f2f6c,2026_03_LAC_BUF,2026,3,2026-09-27T17:00:00Z,7330.165834866667,LAC,BUF,betonlineag,BetOnline.ag,2026-09-22T14:49:01Z,49.049908,267,-330,0.2724795640326976,0.7674418604651163,0.039921424497813884,0.7379806227530314,BUF,7.0,-110.0,-7.0,-110.0,50.5,-105,-115
2026-09-22T14:49:50Z,SCHEDULED_FULL,b225458a282e140c44c45651255f2f6c,2026_03_LAC_BUF,2026,3,2026-09-27T17:00:00Z,7330.165834866667,LAC,BUF,mybookieag,MyBookie.ag,2026-09-22T14:47:50Z,120.049908,255,-350,0.28169014084507044,0.7777777777777778,0.05946791862284817,0.7341211225997046,BUF,7.0,-110.0,-7.0,-110.0,50.0,-110,-110
2026-09-22T14:49:50Z,SCHEDULED_FULL,b225458a282e140c44c45651255f2f6c,2026_03_LAC_BUF,2026,3,2026-09-27T17:00:00Z,7330.165834866667,LAC,BUF,betmgm,BetMGM,2026-09-22T14:49:43Z,7.049908,275,-350,0.26666666666666666,0.7777777777777778,0.04444444444444451,0.7446808510638298,BUF,7.0,-110.0,-7.0,-108.0,50.0,-110,-108
2026-09-22T14:49:50Z,SCHEDULED_FULL,b225458a282e140c44c45651255f2f6c,2026_03_LAC_BUF,2026,3,2026-09-27T17:00:00Z,7330.165834866667,LAC,BUF,pinnacle,Pinnacle,2026-09-22T14:49:19Z,31.049908,266,-320,0.273224043715847,0.7619047619047619,0.03512880562060894,0.7360482654600301,BUF,7.5,-121.0,-7.5,108.0,50.0,-108,-106
2026-09-22T14:49:50Z,SCHEDULED_FULL,b225458a282e140c44c45651255f2f6c,2026_03_LAC_BUF,2026,3,2026-09-27T17:00:00Z,7330.165834866667,LAC,BUF,bovada,Bovada,2026-09-22T14:48:39Z,71.049908,265,-330,0.273972602739726,0.7674418604651163,0.04141446320484232,0.7369226063016213,BUF,7.0,-110.0,-7.0,-110.0,50.0,-110,-110
2026-09-22T14:49:50Z,SCHEDULED_FULL,613b8cd3a5fab58f7be4e3fd6f76223e,2026_03_CAR_CLE,2026,3,2026-09-27T17:00:00Z,7330.165834866667,CAR,CLE,draftkings,DraftKings,2026-09-22T14:49:00Z,50.049908,-148,124,0.5967741935483871,0.44642857142857145,0.04320276497695863,0.42794036443953615,CAR,-2.5,-120.0,2.5,100.0,42.5,-108,-112
2026-09-22T14:49:50Z,SCHEDULED_FULL,613b8cd3a5fab58f7be4e3fd6f76223e,2026_03_CAR_CLE,2026,3,2026-09-27T17:00:00Z,7330.165834866667,CAR,CLE,betus,BetUS,2026-09-22T14:49:02Z,48.049908,-150,129,0.6,0.4366812227074236,0.03668122270742358,0.4212299915754002,CAR,-3.0,100.0,3.0,-120.0,42.0,-115,-105
2026-09-22T14:49:50Z,SCHEDULED_FULL,613b8cd3a5fab58f7be4e3fd6f76223e,2026_03_CAR_CLE,2026,3,2026-09-27T17:00:00Z,7330.165834866667,CAR,CLE,fanduel,FanDuel,2026-09-22T14:49:40Z,10.049908,-146,124,0.5934959349593496,0.44642857142857145,0.039924506387921,0.42928940388105546,CAR,-2.5,-115.0,2.5,-105.0,41.5,-115,-105
