snapshot_utc,snapshot_role,api_event_id,game_id,season,week,kickoff_utc,lead_minutes,away_team,home_team,book_count,h2h_book_count,consensus_home_mean,consensus_home_median,consensus_home_std,consensus_home_iqr,consensus_home_range,consensus_market_pick,consensus_fav_prob,home_fav_books,away_fav_books,favorite_split,majority_margin,median_book_age_seconds,oldest_book_age_seconds,stale_book_count_5m,pinnacle_home_prob,retail_home_median,pinnacle_minus_retail_pp,spread_home_median,spread_home_range,total_median,total_range,production_p_home_market,production_market_pick,production_final_pick,consensus_minus_production_pp,consensus_vs_production_market_flip
2026-09-22T14:49:50Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026,3,2026-09-25T00:15:00Z,3445.165834866667,ATL,GB,10,10,0.7111736861695995,0.7090662627599724,0.006561969097124305,0.004495558204833383,0.026701678659072692,GB,0.7090662627599724,10,0,10-0,1.0,39.549908,120.049908,0,0.7080269177322904,0.7095435684647302,-0.15166507324397838,-6.5,0.5,44.5,1.0,0.740871613663133,GB,GB,-3.180535090316061,False
2026-09-22T14:49:50Z,SCHEDULED_FULL,b225458a282e140c44c45651255f2f6c,2026_03_LAC_BUF,2026,3,2026-09-27T17:00:00Z,7330.165834866667,LAC,BUF,10,10,0.7422137301691855,0.7387662047744564,0.008727675201260663,0.006541431299181721,0.031316886016858336,BUF,0.7387662047744564,10,0,10-0,1.0,39.549908,120.049908,0,0.7360482654600301,0.7395517867958814,-0.35035213358513007,-7.0,0.5,50.25,0.5,0.725752508361204,BUF,BUF,1.3013696413252451,False
2026-09-22T14:49:50Z,SCHEDULED_FULL,613b8cd3a5fab58f7be4e3fd6f76223e,2026_03_CAR_CLE,2026,3,2026-09-27T17:00:00Z,7330.165834866667,CAR,CLE,10,10,0.42365319244164884,0.4231266175170134,0.004841766531873628,0.008446849607548046,0.014296842566808021,CAR,0.5768733824829866,0,10,0-10,1.0,39.549908,120.049908,0,0.4180602006688963,0.42502324345862663,-0.6963042789730312,3.0,0.5,42.0,1.0,0.4170073589533933,CAR,CAR,0.6119258563620111,False
2026-09-22T14:49:50Z,SCHEDULED_FULL,71123be049587b6facce3a20c53e5d09,2026_03_CIN_PIT,2026,3,2026-09-27T17:00:00Z,7330.165834866667,CIN,PIT,10,10,0.3729962995527042,0.3725130432985062,0.0028175263193533735,0.004487281176661306,0.009022514791796943,CIN,0.6274869567014938,0,10,0-10,1.0,39.549908,120.049908,0,0.36851093334702945,0.37296342341163385,-0.44524900646044085,3.5,0.0,42.5,1.0,0.3775334481388264,CIN,CIN,-0.5020404840320181,False
2026-09-22T14:49:50Z,SCHEDULED_FULL,07f552badfa8a565d1be22123713e4da,2026_03_NYJ_DET,2026,3,2026-09-27T17:00:00Z,7330.165834866667,NYJ,DET,10,10,0.724662405080615,0.7231085949562532,0.00854386727842436,0.008918191079641424,0.03304673014868176,DET,0.7231085949562532,10,0,10-0,1.0,39.549908,120.049908,0,0.7206386215328623,0.7241379310344829,-0.34993095016205844,-6.5,0.5,48.0,0.5,0.705033164260632,DET,DET,1.807543069562123,False
2026-09-22T14:49:50Z,SCHEDULED_FULL,17a730b7d399feeab6a78c30767c29d2,2026_03_HOU_IND,2026,3,2026-09-27T17:00:00Z,7330.165834866667,HOU,IND,10,10,0.4276291031182824,0.42888402625820565,0.008104577559625289,0.015815413529977673,0.021586746986930694,HOU,0.5711159737417943,0,10,0-10,1.0,39.549908,120.049908,0,0.41636945739263137,0.42888402625820565,-1.2514568865574283,2.75,0.5,43.5,0.5,0.4170073589533933,HOU,HOU,1.187666730481235,False
2026-09-22T14:49:50Z,SCHEDULED_FULL,1f3cfd315a24d1a7dd5859a8e6b88e18,2026_03_NE_JAX,2026,3,2026-09-27T17:00:00Z,7330.165834866667,NE,JAX,10,10,0.5916281492509018,0.5914733980829453,0.006863624007506237,0.008735010250774833,0.02388119606662653,JAX,0.5914733980829453,10,0,10-0,1.0,39.549908,120.049908,0,0.59727385377943,0.5914733980829453,0.5800455696484685,-3.0,0.5,45.5,0.5,0.5829926410466066,JAX,JAX,0.848075703633866,False
2026-09-22T14:49:50Z,SCHEDULED_FULL,0339a0e41bcee12820eb3e64bb5fadb4,2026_03_KC_MIA,2026,3,2026-09-27T17:00:00Z,7330.165834866667,KC,MIA,10,10,0.15218330299056732,0.15165031222123104,0.007112390414020218,0.008102403659253271,0.02187627391444258,KC,0.848349687778769,0,10,0-10,1.0,39.549908,120.049908,0,0.16321903009818814,0.15165031222123104,1.1568717876957098,11.5,1.0,46.0,1.0,0.1475409836065574,KC,KC,0.4109328614673641,False
2026-09-22T14:49:50Z,SCHEDULED_FULL,555afd4a27aaa392662881cffa8f2eef,2026_03_TEN_NYG,2026,3,2026-09-27T17:00:00Z,7330.165834866667,TEN,NYG,8,8,0.6053476573018703,0.6092362344582594,0.012446921235842479,0.012468203280807777,0.03599038744927341,NYG,0.6092362344582594,8,0,8-0,1.0,38.549908,71.049908,0,,0.6092362344582594,,-3.5,0.5,40.5,0.5,0.705033164260632,NYG,NYG,-9.579692980237265,False
2026-09-22T14:49:50Z,SCHEDULED_FULL,2a529c108305ffa049d8b6cfdbaa4d36,2026_03_SEA_WAS,2026,3,2026-09-27T17:00:00Z,7330.165834866667,SEA,WAS,10,10,0.2730421469982701,0.27512865366039196,0.005484044985886505,0.009193784888184009,0.015668250900924496,SEA,0.724871346339608,0,10,0-10,1.0,39.549908,120.049908,0,0.27439523835526675,0.27586206896551724,-0.14668306102504913,7.0,0.5,40.0,0.5,0.2864487697392581,SEA,SEA,-1.1320116078866127,False
2026-09-22T14:49:50Z,SCHEDULED_FULL,9d2b09e0f9b6dd5ce0d985894f4f98fa,2026_03_ARI_SF,2026,3,2026-09-27T20:05:00Z,7515.165834866667,ARI,SF,10,10,0.7764600987294075,0.7733784695531917,0.010512730090022963,0.011639312109662736,0.033871115211663416,SF,0.7733784695531917,10,0,10-0,1.0,39.549908,120.049908,0,0.7629509139779613,0.7735849056603773,-1.0633991682415966,-8.5,1.0,48.0,0.5,0.7913616398243045,SF,SF,-1.7983170271112847,False
