snapshot_utc,snapshot_role,official_entry_snapshot,runner_mode,artifact_manifest_sha256,model_version,game_id,season,week,gameday,gametime,kickoff_utc,hours_to_kickoff,away_team,home_team,spread_line,total_line,away_moneyline,home_moneyline,market_pick,market_underdog,market_fav_prob,p_home_market,p_home_elo,p_home_logistic,p_home_catboost,p_home_residual,p_dog_matchup_logistic,p_dog_variance_catboost,final_pick,decision_type,upset_pairing,residual_penalty,training_end_season,pbp_end_season
2026-09-20T13:35:47Z,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_02_CAR_ATL,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,CAR,ATL,-2.5,43.5,-155.0,130.0,CAR,ATL,0.5829926410466066,0.4170073589533933,0.6623957153534425,0.41961522934168627,0.2908407609812339,0.4098049307487763,0.4321948483182611,0.41253444795397504,CAR,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-20T13:35:47Z,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_02_CIN_HOU,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,CIN,HOU,3.0,45.5,124.0,-148.0,HOU,CIN,0.5720596355604638,0.5720596355604638,0.7004150042113559,0.6104409970433055,0.6124783151990836,0.5653895616162025,0.5098460798508042,0.42689860160717047,HOU,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-20T13:35:47Z,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_02_CLE_TB,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,CLE,TB,8.5,41.5,330.0,-425.0,TB,CLE,0.7768331562167907,0.7768331562167907,0.6838609418788675,0.7892871260520912,0.803260432142136,0.773112714906634,0.2046657261177375,0.23058692014245777,TB,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-20T13:35:47Z,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_02_GB_NYJ,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,GB,NYJ,-3.5,44.5,-192.0,160.0,GB,NYJ,0.6309403437815975,0.3690596562184025,0.33943317807442763,0.4119577918521096,0.4901554229550333,0.3636552329047578,0.3905572708557263,0.31689551631562585,GB,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-20T13:35:47Z,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_02_MIN_CHI,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,MIN,CHI,4.5,47.5,170.0,-205.0,CHI,MIN,0.644729178800233,0.644729178800233,0.5147356360496417,0.6389349973076596,0.49221677972844424,0.6398004324697918,0.3688835526310008,0.3393441919946147,CHI,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-20T13:35:47Z,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_02_NO_BAL,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,NO,BAL,8.5,45.5,295.0,-375.0,BAL,NO,0.7571884984025559,0.7571884984025559,0.7912278189067594,0.7840459618611081,0.8124602684932453,0.7525525740717472,0.2286568024087073,0.20019756730351454,BAL,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-20T13:35:47Z,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_02_PHI_TEN,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,PHI,TEN,-7.0,39.5,-310.0,250.0,PHI,TEN,0.725752508361204,0.27424749163879597,0.1844007717804456,0.2701040860841051,0.2595141794277317,0.27009610078909374,0.29018620268551165,0.19180840255805587,PHI,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-20T13:35:47Z,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_02_PIT_NE,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,PIT,NE,5.5,41.5,190.0,-230.0,NE,PIT,0.6690070210631895,0.6690070210631895,0.580428780409529,0.7095333042415092,0.6433494239064256,0.6639581880624588,0.37126483551076195,0.2668822422573049,NE,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-20T13:35:47Z,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_02_JAX_DEN,2026,2,2026-09-20,16:05,2026-09-20 20:05:00+00:00,6.486944444444444,JAX,DEN,2.5,45.5,124.0,-148.0,DEN,JAX,0.5720596355604638,0.5720596355604638,0.5917605459455385,0.58454555740335,0.6080694232150617,0.5661302627425262,0.39608343399455337,0.2686375693985764,DEN,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-20T13:35:47Z,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_02_LV_LAC,2026,2,2026-09-20,16:05,2026-09-20 20:05:00+00:00,6.486944444444444,LV,LAC,6.5,43.5,250.0,-310.0,LAC,LV,0.725752508361204,0.725752508361204,0.776678496300677,0.7178831053818396,0.7697598550811401,0.7208160267040716,0.26830498366474353,0.22231943948696395,LAC,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
