snapshot_utc,snapshot_role,api_event_id,game_id,season,week,kickoff_utc,lead_minutes,away_team,home_team,book_count,h2h_book_count,consensus_home_mean,consensus_home_median,consensus_home_std,consensus_home_iqr,consensus_home_range,consensus_market_pick,consensus_fav_prob,home_fav_books,away_fav_books,favorite_split,majority_margin,median_book_age_seconds,oldest_book_age_seconds,stale_book_count_5m,pinnacle_home_prob,retail_home_median,pinnacle_minus_retail_pp,spread_home_median,spread_home_range,total_median,total_range,production_p_home_market,production_market_pick,production_final_pick,consensus_minus_production_pp,consensus_vs_production_market_flip
2026-09-14T16:21:26Z,SCHEDULED_FULL,5ad8135dc2b5f27de0b777acd317855a,odds_5ad8135dc2b5f27de0b777acd317855a,,,2026-09-15T00:15:00Z,473.5629766666667,DEN,KC,10,10,0.5402240779414215,0.5409682734459482,0.0029966469820107114,0.003936667947345929,0.009955285805606895,KC,0.5409682734459482,10,0,10-0,1.0,45.7214,402.2214,1,0.5399277029247453,0.542008843967151,-0.2081141042405643,-2.0,1.5,43.5,0.5,,,,,False
2026-09-14T16:21:26Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,odds_56e8897681915f7ec92baeee952bb1ae,,,2026-09-18T00:15:00Z,4793.562976666667,DET,BUF,10,10,0.6491485478719583,0.6507042253521127,0.008639207156290107,0.01303001155711403,0.027427883715236634,BUF,0.6507042253521127,10,0,10-0,1.0,45.7214,402.2214,1,0.6502048142863718,0.6507042253521127,-0.04994110657409179,-4.25,0.5,53.5,1.0,,,,,False
2026-09-14T16:21:26Z,SCHEDULED_FULL,aee7eae1849ebb103b9bf233e9741392,odds_aee7eae1849ebb103b9bf233e9741392,,,2026-09-20T17:00:00Z,8678.562976666666,CAR,ATL,8,7,0.4740371946374064,0.4739134147382802,0.0034940156093273517,0.00390569434632132,0.010728402032749884,CAR,0.5260865852617198,0,7,0-7,1.0,45.7214,402.2214,1,,0.4739134147382802,,1.25,1.5,44.0,0.5,,,,,False
2026-09-14T16:21:26Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,odds_2143ade9684fd876b68a4e8cbf451f05,,,2026-09-20T17:00:00Z,8678.562976666666,NO,BAL,10,10,0.7746968924869483,0.7780986089276831,0.009898355347291134,0.007470248533296586,0.03559519927631505,BAL,0.7780986089276831,10,0,10-0,1.0,45.7214,402.2214,1,0.7761963876698197,0.7800008301855466,-0.3804442515726869,-8.5,1.0,47.25,0.5,,,,,False
2026-09-14T16:21:26Z,SCHEDULED_FULL,0283a29e1b38ef78b29b904fd56a16dd,odds_0283a29e1b38ef78b29b904fd56a16dd,,,2026-09-20T17:00:00Z,8678.562976666666,MIN,CHI,8,8,0.6834562359659562,0.684309538336384,0.007422387588086937,0.0067673378076061885,0.026772120459582882,CHI,0.684309538336384,8,0,8-0,1.0,45.7214,402.2214,1,,0.684309538336384,,-5.5,0.5,49.25,0.5,,,,,False
2026-09-14T16:21:26Z,SCHEDULED_FULL,36ad2fa722f4915ef23d2c81351261de,odds_36ad2fa722f4915ef23d2c81351261de,,,2026-09-20T17:00:00Z,8678.562976666666,CIN,HOU,10,10,0.5830472773529671,0.5803498914358642,0.009254996014490504,0.003052033949228261,0.029889752985364892,HOU,0.5803498914358642,10,0,10-0,1.0,45.7214,402.2214,1,0.6019493885458287,0.5798319327731092,2.2117455772719508,-3.0,0.5,46.5,0.5,,,,,False
2026-09-14T16:21:26Z,SCHEDULED_FULL,0636ebff776d43f8c829a36713c80b22,odds_0636ebff776d43f8c829a36713c80b22,,,2026-09-20T17:00:00Z,8678.562976666666,CLE,TB,10,10,0.775068274531858,0.7760750999683772,0.007347853729127087,0.0027658144402854523,0.02921926858773538,TB,0.7760750999683772,10,0,10-0,1.0,45.7214,402.2214,1,0.7757099591800904,0.7764402407566638,-0.07302815765733994,-8.5,1.5,41.0,1.0,,,,,False
2026-09-14T16:21:26Z,SCHEDULED_FULL,4aeee070bb6ec60bdfae4dede61b9014,odds_4aeee070bb6ec60bdfae4dede61b9014,,,2026-09-20T17:00:00Z,8678.562976666666,GB,NYJ,10,10,0.3556958958742777,0.3589754417028018,0.008445710314914989,0.010135116510016362,0.029540382215137273,GB,0.6410245582971982,0,10,0-10,1.0,45.7214,402.2214,1,0.3658922580236754,0.3588516746411483,0.704058338252711,4.0,1.0,44.5,0.5,,,,,False
2026-09-14T16:21:26Z,SCHEDULED_FULL,9d14f87600f6edc74dbcb5c74edf6246,odds_9d14f87600f6edc74dbcb5c74edf6246,,,2026-09-20T17:00:00Z,8678.562976666666,PIT,NE,10,10,0.6775561577815176,0.6792452830188679,0.005573481533885153,0.005451271310366934,0.018993650086938096,NE,0.6792452830188679,10,0,10-0,1.0,45.7214,402.2214,1,0.6825694086801816,0.6792452830188679,0.33241256613136816,-5.5,1.0,41.75,1.0,,,,,False
2026-09-14T16:21:26Z,SCHEDULED_FULL,fafc649c455e32a0f2ba1bd06e2039bc,odds_fafc649c455e32a0f2ba1bd06e2039bc,,,2026-09-20T17:00:00Z,8678.562976666666,PHI,TEN,10,10,0.25917992306200566,0.2576201204646595,0.006275744512124375,0.004841421431197757,0.02424749163879597,PHI,0.7423798795353405,0,10,0-10,1.0,45.7214,402.2214,1,0.2616592273356934,0.25706940874035994,0.45898185953334725,7.0,0.0,39.5,2.0,,,,,False
