snapshot_utc,snapshot_role,official_entry_snapshot,runner_mode,artifact_manifest_sha256,model_version,game_id,season,week,gameday,gametime,kickoff_utc,hours_to_kickoff,away_team,home_team,spread_line,total_line,away_moneyline,home_moneyline,market_pick,market_underdog,market_fav_prob,p_home_market,p_home_elo,p_home_logistic,p_home_catboost,p_home_residual,p_dog_matchup_logistic,p_dog_variance_catboost,final_pick,decision_type,upset_pairing,residual_penalty,training_end_season,pbp_end_season
2026-09-24T01:41:02Z,MANUAL_UPDATE,False,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_03_ATL_GB,2026,3,2026-09-24,20:15,2026-09-25 00:15:00+00:00,22.566111111111113,ATL,GB,5.5,42.5,205.0,-250.0,GB,ATL,0.6853932584269663,0.6853932584269663,0.7578705145086797,0.6611931125112491,0.7086246617957634,0.6799905388575963,0.38443770548074097,0.2475687782441709,GB,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-24T01:41:02Z,MANUAL_UPDATE,False,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_03_CAR_CLE,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,87.31611111111111,CAR,CLE,-2.5,42.5,-148.0,124.0,CAR,CLE,0.5720596355604639,0.42794036443953615,0.5607945214152152,0.35846559907338704,0.3437107944059784,0.42170366550426386,0.3725668837610626,0.33647384907090583,CAR,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-24T01:41:02Z,MANUAL_UPDATE,False,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_03_CIN_PIT,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,87.31611111111111,CIN,PIT,-3.5,42.5,-192.0,160.0,CIN,PIT,0.6309403437815975,0.3690596562184025,0.5738656738476513,0.3468933358535357,0.346098101327721,0.36262461759993186,0.3512929165306105,0.40910491265972393,CIN,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-24T01:41:02Z,MANUAL_UPDATE,False,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_03_HOU_IND,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,87.31611111111111,HOU,IND,-2.5,42.5,-142.0,120.0,HOU,IND,0.5634920634920635,0.43650793650793646,0.395658584537085,0.4339711653410706,0.5258855614460362,0.431024014361445,0.4605297925274858,0.4538450959737059,HOU,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-24T01:41:02Z,MANUAL_UPDATE,False,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_03_KC_MIA,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,87.31611111111111,KC,MIA,-11.5,46.5,-700.0,500.0,KC,MIA,0.8400000000000001,0.15999999999999998,0.3754769182370298,0.17688557996080997,0.16529998708410945,0.1559725231605223,0.17747140428968003,0.14911140380558544,KC,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-24T01:41:02Z,MANUAL_UPDATE,False,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_03_LAC_BUF,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,87.31611111111111,LAC,BUF,7.0,50.5,275.0,-345.0,BUF,LAC,0.7440690150970525,0.7440690150970525,0.8015458926711788,0.7841391353375009,0.8362221075417603,0.7391201539187657,0.2687574547400015,0.4189045470230675,BUF,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-24T01:41:02Z,MANUAL_UPDATE,False,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_03_NE_JAX,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,87.31611111111111,NE,JAX,3.0,45.5,130.0,-155.0,JAX,NE,0.5829926410466066,0.5829926410466066,0.5665928205071664,0.5827436174990036,0.5911184877778151,0.5773216678562496,0.4688098393448848,0.44521255627750717,JAX,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-24T01:41:02Z,MANUAL_UPDATE,False,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_03_NYJ_DET,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,87.31611111111111,NYJ,DET,6.5,47.5,245.0,-305.0,DET,NYJ,0.7220792588780237,0.7220792588780237,0.8256806603709856,0.6708844277279187,0.6191961408538104,0.7167836523953308,0.3639429509520714,0.22977580188148625,DET,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-24T01:41:02Z,MANUAL_UPDATE,False,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_03_SEA_WAS,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,87.31611111111111,SEA,WAS,-7.0,40.5,-340.0,270.0,SEA,WAS,0.740871613663133,0.2591283863368669,0.23542994233415113,0.3107767758498781,0.17860746936257088,0.25440165298077955,0.2872075909274193,0.21130572490496455,SEA,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
2026-09-24T01:41:02Z,MANUAL_UPDATE,False,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,prospective-v1-frozen-2025,2026_03_TEN_NYG,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,87.31611111111111,TEN,NYG,3.0,39.5,124.0,-148.0,NYG,TEN,0.5720596355604638,0.5720596355604638,0.7386597915431209,0.6576379898859924,0.6376650079522522,0.5649355052037457,0.4492811178425022,0.31805858328528563,NYG,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026
