game_id,team,gameday,off_epa,off_success,off_pass_epa,off_rush_epa,off_sack_rate,off_turnover_rate,def_epa_allowed,def_success_allowed,def_pass_epa_allowed,def_rush_epa_allowed,def_sack_rate,def_takeaway_rate
2025_16_NE_BAL,BAL,2025-12-21,0.09887578525520631,0.5,0.13814718071797727,0.06973894346024721,0.018518518518518517,0.037037037037037035,0.20078421601860896,0.5277777777777778,0.23772417046349853,0.08996435268394028,0.05555555555555555,0.027777777777777776
2025_17_BAL_GB,BAL,2025-12-27,0.337689154263009,0.56,0.40987116894528725,0.30372114735370154,0.013333333333333334,0.0,0.1174054596682388,0.5111111111111111,0.4268006199588175,-0.8389068539571863,0.044444444444444446,0.044444444444444446
2025_18_BAL_PIT,BAL,2026-01-04,0.14020941375708101,0.34,0.3828799737859883,-0.08379418011575651,0.06,0.02,0.05140124797108224,0.4533333333333333,0.1716601323763018,-0.22048840372767503,0.02666666666666667,0.0
2025_11_TB_BUF,BUF,2025-11-16,0.28041265571573487,0.48214285714285715,0.39575178349810364,0.08818077607845355,0.0,0.03571428571428571,0.06942247006177682,0.44285714285714284,-0.03853052711540542,0.18372564354349913,0.014285714285714285,0.02857142857142857
2025_12_BUF_HOU,BUF,2025-11-20,-0.16421365248832998,0.36923076923076925,-0.2740468231798957,0.08291098156769294,0.12307692307692308,0.046153846153846156,-0.0772662989448864,0.41379310344827586,-0.18779599503509434,0.07931743718290818,0.0,0.0
2025_13_BUF_PIT,BUF,2025-11-30,0.10006494115789154,0.4594594594594595,0.24567423144320924,0.016417050993985615,0.0,0.02702702702702703,-0.4242491542746118,0.32558139534883723,-0.47469064213335516,-0.35419153224857935,0.023255813953488372,0.046511627906976744
2025_14_CIN_BUF,BUF,2025-12-07,0.2795734851237512,0.5737704918032787,0.6943083860794298,-0.4556383847522243,0.04918032786885246,0.01639344262295082,0.16905744268127407,0.5166666666666667,0.2815267855891413,-0.07363956043570254,0.016666666666666666,0.03333333333333333
2025_15_BUF_NE,BUF,2025-12-14,0.27603377398874945,0.47761194029850745,0.31456096076403306,0.2312925248303556,0.029850746268656716,0.0,0.23004551025147835,0.5384615384615384,-0.03149790905105571,0.5866956274822066,0.057692307692307696,0.019230769230769232
2025_16_BUF_CLE,BUF,2025-12-21,0.06078290143606924,0.5416666666666666,-0.34323818607551787,0.43248230194672943,0.041666666666666664,0.0,-0.11955800764213932,0.4626865671641791,-0.26912239038671854,0.08876381118066742,0.04477611940298507,0.029850746268656716
2025_17_PHI_BUF,BUF,2025-12-28,-0.062455629064738755,0.4,-0.15661928924350066,0.07878986120340414,0.06666666666666667,0.013333333333333334,-0.11959278373005545,0.3018867924528302,-0.09585824533561581,-0.14827201762333667,0.018867924528301886,0.0
2025_18_NYJ_BUF,BUF,2026-01-04,0.33113559096368217,0.6056338028169014,0.7218993530932567,0.010508914344544068,0.0,0.0,-0.25580803342219044,0.3404255319148936,-0.24921789381827228,-0.2632968284266429,0.02127659574468085,0.0
2025_10_NO_CAR,CAR,2025-11-09,-0.3000610991454768,0.39622641509433965,-0.21433145731941125,-0.41188237109251885,0.03773584905660377,0.03773584905660377,0.14284027328626556,0.4,0.30688063264317933,-0.01622916609013566,0.03076923076923077,0.0
2025_11_CAR_ATL,CAR,2025-11-16,0.09658963617949978,0.4050632911392405,0.2810222985963741,-0.27936925259335943,0.06329113924050633,0.0,0.08826324818347611,0.5151515151515151,0.27655991087394066,-0.1243297580799516,0.0,0.0
2025_12_CAR_SF,CAR,2025-11-24,-0.23483840089091296,0.391304347826087,-0.2975126086975548,0.022822231203058943,0.021739130434782608,0.043478260869565216,-0.0013478750223231482,0.45588235294117646,-0.06401028606022591,0.057733826813413734,0.0,0.04411764705882353
2025_13_LA_CAR,CAR,2025-11-30,0.19092291547228268,0.39344262295081966,0.6272995151122064,-0.09213217618604619,0.03278688524590164,0.0,0.14862050247771263,0.6078431372549019,-0.1170689917576965,0.5281769228140114,0.0392156862745098,0.058823529411764705
2025_15_CAR_NO,CAR,2025-12-14,0.0921588756714636,0.3684210526315789,0.3056019278197256,-0.1810482310783118,0.017543859649122806,0.017543859649122806,0.12060855006829871,0.5223880597014925,0.27724109792356155,-0.1790363240895955,0.07462686567164178,0.0
2025_16_TB_CAR,CAR,2025-12-21,0.10059068346236223,0.4339622641509434,0.11085327951803597,0.0788581271091708,0.03773584905660377,0.0,0.07918188701832365,0.42857142857142855,0.17620658064188172,-0.027545275967590235,0.031746031746031744,0.015873015873015872
2025_17_SEA_CAR,CAR,2025-12-28,-0.47411230170435253,0.38,-0.5353198290995351,-0.36529891966847233,0.04,0.04,-0.05358890314740905,0.4153846153846154,-0.27061275295531045,0.14428578344214818,0.046153846153846156,0.03076923076923077
2025_18_CAR_TB,CAR,2026-01-03,-0.03552439470373133,0.42857142857142855,0.15671379343630226,-0.567876300322286,0.0,0.061224489795918366,0.018300322527123325,0.44776119402985076,0.3504787605055644,-0.23520427487747647,0.029850746268656716,0.014925373134328358
2025_11_CHI_MIN,CHI,2025-11-16,-0.06310086311179483,0.44,-0.006626259026537591,-0.11808929340533479,0.02666666666666667,0.0,-0.1761698666459138,0.43636363636363634,-0.37438194883866277,0.1211482566432096,0.0,0.03636363636363636
2025_12_PIT_CHI,CHI,2025-11-23,0.011751021531941613,0.42857142857142855,0.056090662148080915,-0.06536139693090935,0.015873015873015872,0.031746031746031744,0.04821884772455734,0.5277777777777778,-0.06397808825194433,0.16682703718543052,0.027777777777777776,0.027777777777777776
2025_13_CHI_PHI,CHI,2025-11-28,0.0421602805060215,0.4418604651162791,-0.12373492856435041,0.20051479825501287,0.023255813953488372,0.011627906976744186,-0.056427176004202155,0.4230769230769231,0.04009282473277447,-0.2551448245803305,0.0,0.038461538461538464
2025_14_CHI_GB,CHI,2025-12-07,0.08605791768602022,0.5142857142857142,0.016654143121234245,0.1785962837724015,0.014285714285714285,0.014285714285714285,0.2042964562155808,0.5192307692307693,0.23773069750233036,0.16818747562589123,0.019230769230769232,0.019230769230769232
2025_15_CLE_CHI,CHI,2025-12-14,0.046928344922464935,0.4461538461538462,0.16325123060311675,-0.07302963093570725,0.046153846153846156,0.0,-0.466044770482573,0.23214285714285715,-0.5153060995945414,-0.31826078314666767,0.08928571428571429,0.05357142857142857
2025_16_GB_CHI,CHI,2025-12-20,0.10891270349006033,0.46875,0.23743662301700985,-0.12019515305798015,0.0,0.0,0.09563012476437122,0.5142857142857142,0.43577071103271736,-0.2077385062317213,0.02857142857142857,0.014285714285714285
