game_id,team,gameday,off_expl_pass_rate,off_expl_rush_rate,off_big_epa_rate,off_bust_epa_rate,off_epa_std,def_expl_pass_allowed,def_expl_rush_allowed,def_big_epa_allowed,def_havoc_epa_rate,def_epa_std_allowed,st_epa_mean,st_epa_std
2025_13_LA_CAR,LA,2025-11-30,0.13333333333333333,0.19047619047619047,0.17647058823529413,0.0784313725490196,1.9510451924514978,0.16666666666666666,0.05405405405405406,0.11475409836065574,0.01639344262295082,1.465680380426161,0.4500671236259178,0.8338517464724372
2025_14_LA_ARI,LA,2025-12-07,0.15151515151515152,0.17647058823529413,0.13432835820895522,0.014925373134328358,1.1501844528167882,0.08,0.0,0.0967741935483871,0.04838709677419355,1.1910269407751293,0.06836850338343183,0.366128570094311
2025_15_DET_LA,LA,2025-12-14,0.16279069767441862,0.10714285714285714,0.16666666666666666,0.06944444444444445,1.62572953563019,0.13953488372093023,0.047619047619047616,0.171875,0.03125,1.3539062082316526,0.045780851702322115,0.37039188094435854
2025_16_LA_SEA,LA,2025-12-18,0.1320754716981132,0.0,0.11956521739130435,0.03260869565217391,1.3678567670166994,0.11363636363636363,0.13043478260869565,0.13432835820895522,0.05970149253731343,1.648841969915524,-0.4429521414649346,1.3615575274950171
2025_17_LA_ATL,LA,2025-12-29,0.09090909090909091,0.14285714285714285,0.1076923076923077,0.07692307692307693,1.7278525525934794,0.1,0.09090909090909091,0.11320754716981132,0.09433962264150944,1.356507184132053,0.19429799796789002,0.4288443879727883
2025_18_ARI_LA,LA,2026-01-04,0.09523809523809523,0.17857142857142858,0.09859154929577464,0.04225352112676056,1.053482052801806,0.11904761904761904,0.14285714285714285,0.125,0.08928571428571429,1.4513955911418146,0.13682709829107081,0.18919164908455577
2025_10_PIT_LAC,LAC,2025-11-09,0.023809523809523808,0.13333333333333333,0.08333333333333333,0.06944444444444445,1.2401077183260991,0.02857142857142857,0.11764705882352941,0.038461538461538464,0.11538461538461539,1.4433667087461186,0.5133354860206018,1.354725137699227
2025_11_LAC_JAX,LAC,2025-11-16,0.058823529411764705,0.0,0.041666666666666664,0.10416666666666667,1.359627356447221,0.038461538461538464,0.1111111111111111,0.11267605633802817,0.056338028169014086,1.3205901540080835,0.11841837463143748,0.3929114046983168
2025_13_LV_LAC,LAC,2025-11-30,0.03571428571428571,0.05405405405405406,0.2,0.046153846153846156,1.4401052875748306,0.06666666666666667,0.0,0.14893617021276595,0.1702127659574468,1.4511408253263844,0.22280461725401157,0.2599033534016341
2025_14_PHI_LAC,LAC,2025-12-08,0.023255813953488372,0.12903225806451613,0.05405405405405406,0.10810810810810811,1.313921981065943,0.06382978723404255,0.17391304347826086,0.12857142857142856,0.11428571428571428,1.8077478176767332,0.022051620333106224,0.4821634681203696
2025_15_LAC_KC,LAC,2025-12-14,0.05714285714285714,0.03333333333333333,0.07692307692307693,0.06153846153846154,1.177997278318374,0.07142857142857142,0.0,0.08196721311475409,0.08196721311475409,1.149282953131602,0.06925210154770021,0.3578158170463292
