snapshot_utc,model_version,game_id,season,week,gameday,gametime,kickoff_utc,hours_to_kickoff,away_team,home_team,spread_line,total_line,away_moneyline,home_moneyline,market_pick,market_underdog,market_fav_prob,p_home_market,p_home_elo,p_home_logistic,p_home_catboost,p_home_residual,p_dog_matchup_logistic,p_dog_variance_catboost,final_pick,decision_type,upset_pairing,residual_penalty,training_end_season,pbp_end_season,archive_path,snapshot_role,official_entry_snapshot,runner_mode,artifact_manifest_sha256,lead_minutes,grading_snapshot_source,home_score,away_score,result_team,is_tie,pick_correct,market_correct,net_vs_market
2026-09-13 20:13:01+00:00,prospective-v1-frozen-2025,2026_01_ARI_LAC,2026,1,2026-09-13,16:25,2026-09-13 20:25:00+00:00,0.1997222222222222,ARI,LAC,8.5,47.5,350.0,-455.0,LAC,ARI,0.7867435158501441,0.7867435158501441,0.7944260898036377,0.7641992726859957,0.803567604029942,0.7828271874733052,0.2053850317674306,0.195489587134198,LAC,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_01/snapshots/20260913T201301Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,11.983333333333333,official_entry,14.0,26.0,ARI,False,0.0,0.0,0.0
2026-09-13 20:13:01+00:00,prospective-v1-frozen-2025,2026_01_GB_MIN,2026,1,2026-09-13,16:25,2026-09-13 20:25:00+00:00,0.1997222222222222,GB,MIN,1.5,46.5,105.0,-125.0,MIN,GB,0.5324675324675325,0.5324675324675325,0.5949946465686521,0.5422585635770584,0.605414605695372,0.5262723227195593,0.4705575776384566,0.5550861831396056,MIN,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_01/snapshots/20260913T201301Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,11.983333333333333,official_entry,39.0,22.0,MIN,False,1.0,1.0,0.0
2026-09-13 20:13:01+00:00,prospective-v1-frozen-2025,2026_01_MIA_LV,2026,1,2026-09-13,16:25,2026-09-13 20:25:00+00:00,0.1997222222222222,MIA,LV,3.0,40.5,142.0,-170.0,LV,MIA,0.6037569709421778,0.6037569709421778,0.3935530752774968,0.5523363880534832,0.4411089777585717,0.5992192636941995,0.4431411726064459,0.4156933129568623,LV,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_01/snapshots/20260913T201301Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,11.983333333333333,official_entry,27.0,13.0,LV,False,1.0,1.0,0.0
2026-09-13 20:13:01+00:00,prospective-v1-frozen-2025,2026_01_WAS_PHI,2026,1,2026-09-13,16:25,2026-09-13 20:25:00+00:00,0.1997222222222222,WAS,PHI,6.0,43.5,205.0,-250.0,PHI,WAS,0.6853932584269663,0.6853932584269663,0.7673092042281093,0.6540106572960112,0.6224751438523087,0.6798658408063049,0.3739336900151286,0.3466763649656281,PHI,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_01/snapshots/20260913T201301Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,11.983333333333333,official_entry,24.0,22.0,PHI,False,1.0,1.0,0.0
2026-09-14 00:08:52+00:00,prospective-v1-frozen-2025,2026_01_DAL_NYG,2026,1,2026-09-13,20:20,2026-09-14 00:20:00+00:00,0.1855555555555555,DAL,NYG,-3.0,47.5,-166.0,140.0,DAL,NYG,0.5996387718242022,0.4003612281757977,0.5004963819106397,0.3669881543878928,0.4870320310745516,0.3944361764481048,0.3628166172488529,0.3963964260745206,DAL,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_01/snapshots/20260914T000852Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,11.133333333333333,official_entry,28.0,20.0,NYG,False,0.0,0.0,0.0
2026-09-15 00:03:01+00:00,prospective-v1-frozen-2025,2026_01_DEN_KC,2026,1,2026-09-14,20:15,2026-09-15 00:15:00+00:00,0.1997222222222222,DEN,KC,2.5,42.5,110.0,-130.0,KC,DEN,0.5427435387673957,0.5427435387673957,0.4052337805903646,0.5229284348554945,0.4540645774829758,0.5375814088650743,0.5223366488916067,0.4166789795631223,KC,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_01/snapshots/20260915T000301Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,11.983333333333333,official_entry,31.0,10.0,KC,False,1.0,1.0,0.0
2026-09-18 00:03:01+00:00,prospective-v1-frozen-2025,2026_02_DET_BUF,2026,2,2026-09-17,20:15,2026-09-18 00:15:00+00:00,0.1997222222222222,DET,BUF,5.5,54.5,195.0,-238.0,BUF,DET,0.6750312469954812,0.6750312469954812,0.6669245381607838,0.7462718958515092,0.7324632639778549,0.6695620866834547,0.2760637597759744,0.3108676544953021,BUF,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260918T000301Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,11.983333333333333,official_entry,41.0,31.0,BUF,False,1.0,1.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_CAR_ATL,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,CAR,ATL,-2.5,43.5,-155.0,130.0,CAR,ATL,0.5829926410466066,0.4170073589533933,0.6623957153534425,0.4196152293416862,0.2908407609812339,0.4098049307487763,0.4321948483182611,0.412534447953975,CAR,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,204.21666666666667,official_entry,3.0,34.0,CAR,False,1.0,1.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_CIN_HOU,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,CIN,HOU,3.0,45.5,124.0,-148.0,HOU,CIN,0.5720596355604638,0.5720596355604638,0.7004150042113559,0.6104409970433055,0.6124783151990836,0.5653895616162025,0.5098460798508042,0.4268986016071704,HOU,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,204.21666666666667,official_entry,6.0,20.0,CIN,False,0.0,0.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_CLE_TB,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,CLE,TB,8.5,41.5,330.0,-425.0,TB,CLE,0.7768331562167907,0.7768331562167907,0.6838609418788675,0.7892871260520912,0.803260432142136,0.773112714906634,0.2046657261177375,0.2305869201424577,TB,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,204.21666666666667,official_entry,19.0,23.0,CLE,False,0.0,0.0,0.0
