snapshot_utc,snapshot_role,api_event_id,game_id,season,week,kickoff_utc,lead_minutes,away_team,home_team,book_count,h2h_book_count,consensus_home_mean,consensus_home_median,consensus_home_std,consensus_home_iqr,consensus_home_range,consensus_market_pick,consensus_fav_prob,home_fav_books,away_fav_books,favorite_split,majority_margin,median_book_age_seconds,oldest_book_age_seconds,stale_book_count_5m,pinnacle_home_prob,retail_home_median,pinnacle_minus_retail_pp,spread_home_median,spread_home_range,total_median,total_range,production_p_home_market,production_market_pick,production_final_pick,consensus_minus_production_pp,consensus_vs_production_market_flip
2026-09-17T21:18:57Z,SCHEDULED_FULL,56e8897681915f7ec92baeee952bb1ae,2026_02_DET_BUF,2026.0,2.0,2026-09-18T00:15:00Z,176.04678488333332,DET,BUF,9,9,0.6840996046702279,0.6853932584269663,0.004478470790319367,0.002662648116201982,0.01574819727354071,BUF,0.6853932584269663,9,0,9-0,1.0,33.192907,34.192907,0,0.687039764359352,0.6847657525826751,0.22740117766768542,-5.5,0.0,54.5,0.5,0.6750312469954812,BUF,BUF,1.0362011431485074,False
2026-09-17T21:18:57Z,SCHEDULED_FULL,aee7eae1849ebb103b9bf233e9741392,2026_02_CAR_ATL,2026.0,2.0,2026-09-20T17:00:00Z,4061.0467848833337,CAR,ATL,9,9,0.4298274091229255,0.42888402625820565,0.006071413137244677,0.006912243469197499,0.02094884542616876,CAR,0.5711159737417943,0,9,0-9,1.0,33.192907,34.192907,0,0.42564280750521194,0.42888402625820565,-0.3241218752993713,2.5,0.5,44.0,0.5,0.4170073589533933,CAR,CAR,1.187666730481235,False
2026-09-17T21:18:57Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,2026_02_NO_BAL,2026.0,2.0,2026-09-20T17:00:00Z,4061.0467848833337,NO,BAL,9,9,0.7696700562912244,0.7713924444973841,0.0048177589850528,0.005520330310431865,0.01556371263765055,BAL,0.7713924444973841,9,0,9-0,1.0,33.192907,34.192907,0,0.7713924444973841,0.7708452759822623,0.054716851512182085,-8.5,1.5,46.5,0.5,0.7600000000000001,BAL,BAL,1.139244449738397,False
2026-09-17T21:18:57Z,SCHEDULED_FULL,0283a29e1b38ef78b29b904fd56a16dd,2026_02_MIN_CHI,2026.0,2.0,2026-09-20T17:00:00Z,4061.0467848833337,MIN,CHI,9,9,0.6584263130627126,0.6613039796782388,0.007863529528390274,0.0033303578496808317,0.028240414957323656,CHI,0.6613039796782388,9,0,9-0,1.0,33.192907,34.192907,0,0.6612538982686311,0.6613769978237889,-0.01230995551577685,-4.5,1.5,48.0,1.0,0.644729178800233,CHI,CHI,1.657480087800589,False
2026-09-17T21:18:57Z,SCHEDULED_FULL,36ad2fa722f4915ef23d2c81351261de,2026_02_CIN_HOU,2026.0,2.0,2026-09-20T17:00:00Z,4061.0467848833337,CIN,HOU,9,9,0.572564660482746,0.5787700084245998,0.008672096464496903,0.014229095893676602,0.02449654969576409,HOU,0.5787700084245998,9,0,9-0,1.0,33.192907,34.192907,0,0.5812874150803794,0.5732064825944478,0.8080932485931558,-2.5,1.0,46.0,1.0,0.5720596355604638,HOU,HOU,0.6710372864136005,False
2026-09-17T21:18:57Z,SCHEDULED_FULL,0636ebff776d43f8c829a36713c80b22,2026_02_CLE_TB,2026.0,2.0,2026-09-20T17:00:00Z,4061.0467848833337,CLE,TB,9,9,0.7787942103114506,0.776038269188954,0.006277131099339316,0.007789605557947721,0.0205159097379235,TB,0.776038269188954,9,0,9-0,1.0,33.192907,34.192907,0,0.7741537447269132,0.7775273965893008,-0.33736518623875833,-8.5,1.0,41.5,0.5,0.7819063004846527,TB,TB,-0.5868031295698684,False
2026-09-17T21:18:57Z,SCHEDULED_FULL,4aeee070bb6ec60bdfae4dede61b9014,2026_02_GB_NYJ,2026.0,2.0,2026-09-20T17:00:00Z,4061.0467848833337,GB,NYJ,9,9,0.3773693900068167,0.38507109004739337,0.013044692012336259,0.022768786372711514,0.03802852330132539,GB,0.6149289099526066,0,9,0-9,1.0,33.192907,34.192907,0,0.39092018833924314,0.37975310473964247,1.116708359960067,3.5,0.5,44.5,0.5,0.3690596562184025,GB,GB,1.6011433828990895,False
2026-09-17T21:18:57Z,SCHEDULED_FULL,9d14f87600f6edc74dbcb5c74edf6246,2026_02_PIT_NE,2026.0,2.0,2026-09-20T17:00:00Z,4061.0467848833337,PIT,NE,9,9,0.676087206457777,0.6792452830188679,0.006926064011419522,0.0036727639348984598,0.023934069156718363,NE,0.6792452830188679,9,0,9-0,1.0,33.192907,34.192907,0,0.6806020225379344,0.6785157423433991,0.20862801945353837,-5.0,1.0,41.5,0.5,0.6574752261956054,NE,NE,2.1770056823262496,False
2026-09-17T21:18:57Z,SCHEDULED_FULL,fafc649c455e32a0f2ba1bd06e2039bc,2026_02_PHI_TEN,2026.0,2.0,2026-09-20T17:00:00Z,4061.0467848833337,PHI,TEN,9,9,0.2597088710966648,0.25824775006890605,0.005669698962046327,0.004042517326824979,0.021438502874751075,PHI,0.741752249931094,0,9,0-9,1.0,33.192907,34.192907,0,0.25824775006890605,0.2580988975386134,0.014885253029262024,7.0,0.5,39.5,0.5,0.2664576802507837,PHI,PHI,-0.8209930181877656,False
2026-09-17T21:18:57Z,SCHEDULED_FULL,1fd6628c781f556a7a19638e97d7107f,2026_02_JAX_DEN,2026.0,2.0,2026-09-20T20:05:00Z,4246.046784883333,JAX,DEN,9,9,0.5820968346104984,0.5865616251058011,0.007119487662998029,0.012738183567355343,0.020078994811664863,DEN,0.5865616251058011,9,0,9-0,1.0,33.192907,34.192907,0,0.586972492041466,0.5847771330762039,0.21953589652620176,-2.5,1.0,45.5,0.5,0.5720596355604638,DEN,DEN,1.4501989545337324,False
2026-09-17T21:18:57Z,SCHEDULED_FULL,71b3b83747589efdc5baef2c5cf811bf,2026_02_LV_LAC,2026.0,2.0,2026-09-20T20:05:00Z,4246.046784883333,LV,LAC,9,9,0.7212304796192489,0.7206386215328623,0.0026940053219938072,0.0053458758209319335,0.007704041249601112,LAC,0.7206386215328623,9,0,9-0,1.0,33.192907,34.192907,0,0.7206386215328623,0.721241363645347,-0.06027421124846777,-6.5,0.5,43.5,1.0,0.7220792588780237,LAC,LAC,-0.14406373451614218,False
2026-09-17T21:18:57Z,SCHEDULED_FULL,4dd8020192a544385db42374e5555303,2026_02_SEA_ARI,2026.0,2.0,2026-09-20T20:25:00Z,4266.046784883333,SEA,ARI,9,9,0.35317014390631185,0.35377358490566035,0.006720665082502486,0.0036650920345333016,0.025000406288760213,SEA,0.6462264150943396,0,9,0-9,1.0,33.192907,34.192907,0,0.35622071339772404,0.35377358490566035,0.24471284920636882,4.0,1.0,41.0,0.5,0.3425247738043946,SEA,SEA,1.1248811101265743,False
