snapshot_utc,snapshot_role,api_event_id,game_id,season,week,kickoff_utc,lead_minutes,away_team,home_team,book_count,h2h_book_count,consensus_home_mean,consensus_home_median,consensus_home_std,consensus_home_iqr,consensus_home_range,consensus_market_pick,consensus_fav_prob,home_fav_books,away_fav_books,favorite_split,majority_margin,median_book_age_seconds,oldest_book_age_seconds,stale_book_count_5m,pinnacle_home_prob,retail_home_median,pinnacle_minus_retail_pp,spread_home_median,spread_home_range,total_median,total_range,production_p_home_market,production_market_pick,production_final_pick,consensus_minus_production_pp,consensus_vs_production_market_flip
2026-09-20T07:43:11Z,SCHEDULED_FULL,aee7eae1849ebb103b9bf233e9741392,2026_02_CAR_ATL,2026.0,2.0,2026-09-20T17:00:00Z,556.8125960333333,CAR,ATL,10,10,0.4243672663167944,0.42338095323450864,0.005281054079173865,0.0071459042764460134,0.018788910774009848,CAR,0.5766190467654914,0,10,0-10,1.0,49.744238,114.244238,0,0.42811085076020505,0.4212299915754002,0.6880859184804855,2.5,1.0,43.5,0.0,0.4170073589533933,CAR,CAR,0.6373594281115336,False
2026-09-20T07:43:11Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,2026_02_NO_BAL,2026.0,2.0,2026-09-20T17:00:00Z,556.8125960333333,NO,BAL,10,10,0.7758672663019006,0.7764402407566638,0.006017129767398818,0.0038207349634369336,0.022790104064402072,BAL,0.7764402407566638,10,0,10-0,1.0,49.744238,114.244238,0,0.7827901040644022,0.7764402407566638,0.6349863307738346,-8.5,1.0,45.5,1.5,0.7600000000000001,BAL,BAL,1.6440240756663727,False
2026-09-20T07:43:11Z,SCHEDULED_FULL,0283a29e1b38ef78b29b904fd56a16dd,2026_02_MIN_CHI,2026.0,2.0,2026-09-20T17:00:00Z,556.8125960333333,MIN,CHI,10,10,0.6574089633781603,0.658887866154096,0.0054182692532229425,0.0018254011200283804,0.020415417851213036,CHI,0.658887866154096,10,0,10-0,1.0,49.744238,114.244238,0,0.6598010977664257,0.658887866154096,0.09132316123297013,-4.5,0.0,47.75,1.0,0.6574752261956054,CHI,CHI,0.14126399584906135,False
2026-09-20T07:43:11Z,SCHEDULED_FULL,36ad2fa722f4915ef23d2c81351261de,2026_02_CIN_HOU,2026.0,2.0,2026-09-20T17:00:00Z,556.8125960333333,CIN,HOU,10,10,0.5730791036887146,0.5742233132708031,0.0063264729034295565,0.007362313539078458,0.021521488114212284,HOU,0.5742233132708031,10,0,10-0,1.0,49.744238,114.244238,0,0.5795755068827559,0.5720596355604638,0.7515871322292145,-2.5,1.0,45.5,0.5,0.5634920634920635,HOU,HOU,1.0731249778739627,False
2026-09-20T07:43:11Z,SCHEDULED_FULL,0636ebff776d43f8c829a36713c80b22,2026_02_CLE_TB,2026.0,2.0,2026-09-20T17:00:00Z,556.8125960333333,CLE,TB,10,10,0.7760572765360904,0.7802800055636274,0.008132572068504304,0.010957601685723017,0.024503005085529383,TB,0.7802800055636274,10,0,10-0,1.0,49.744238,114.244238,0,0.7634941638852133,0.7815434871376071,-1.8049323252393834,-8.75,1.5,41.5,0.5,0.7819063004846527,TB,TB,-0.16262949210252842,False
2026-09-20T07:43:11Z,SCHEDULED_FULL,4aeee070bb6ec60bdfae4dede61b9014,2026_02_GB_NYJ,2026.0,2.0,2026-09-20T17:00:00Z,556.8125960333333,GB,NYJ,10,10,0.384302746616393,0.386241138570863,0.0067147170527834445,0.004165900971829117,0.024497387742500765,GB,0.6137588614291369,0,10,0-10,1.0,49.744238,114.244238,0,0.38797423049391555,0.3859649122807018,0.2009318213213762,3.25,0.5,44.5,1.0,0.3775334481388264,GB,GB,0.8707690432036619,False
2026-09-20T07:43:11Z,SCHEDULED_FULL,9d14f87600f6edc74dbcb5c74edf6246,2026_02_PIT_NE,2026.0,2.0,2026-09-20T17:00:00Z,556.8125960333333,PIT,NE,10,10,0.679671370917386,0.680165418227216,0.007193093273049491,0.00483024183707037,0.024120562964053627,NE,0.680165418227216,10,0,10-0,1.0,49.744238,114.244238,0,0.6907042902594007,0.6797752808988764,1.0929009360524322,-5.5,1.0,41.5,0.5,0.6690070210631895,NE,NE,1.1158397164026446,False
2026-09-20T07:43:11Z,SCHEDULED_FULL,fafc649c455e32a0f2ba1bd06e2039bc,2026_02_PHI_TEN,2026.0,2.0,2026-09-20T17:00:00Z,556.8125960333333,PHI,TEN,10,10,0.2611371920108402,0.2604454822930729,0.0067004943838189085,0.006403765638605952,0.02448764533716294,PHI,0.7395545177069272,0,10,0-10,1.0,49.744238,114.244238,0,0.2668295505690221,0.2597790385189609,0.7050512050061186,7.0,0.5,39.5,1.0,0.2664576802507837,PHI,PHI,-0.6012197957710796,False
2026-09-20T07:43:11Z,SCHEDULED_FULL,1fd6628c781f556a7a19638e97d7107f,2026_02_JAX_DEN,2026.0,2.0,2026-09-20T20:05:00Z,741.8125960333333,JAX,DEN,10,10,0.5806174237117739,0.5803549038778517,0.00523901869294667,0.008349328160092484,0.0169606600793486,DEN,0.5803549038778517,10,0,10-0,1.0,49.744238,114.244238,0,0.5819397993311037,0.5787700084245998,0.3169790906503933,-2.5,0.5,45.5,0.5,0.5829926410466066,DEN,DEN,-0.2637737168754928,False
2026-09-20T07:43:11Z,SCHEDULED_FULL,71b3b83747589efdc5baef2c5cf811bf,2026_02_LV_LAC,2026.0,2.0,2026-09-20T20:05:00Z,741.8125960333333,LV,LAC,10,10,0.7253749459283738,0.7243866752866718,0.003671907455723901,0.0033009540177090235,0.013596964557959557,LAC,0.7243866752866718,10,0,10-0,1.0,49.744238,114.244238,0,0.7272176197211557,0.7243866752866718,0.28309444344839507,-6.75,0.5,43.5,0.5,0.7335423197492164,LAC,LAC,-0.9155644462544577,False
